Vin	Rendimiento
1.427999999999953e+000	2.851555e+001
1.428999999999953e+000	2.851848e+001
1.429999999999953e+000	2.852141e+001
1.430999999999953e+000	2.852433e+001
1.431999999999952e+000	2.852726e+001
1.432999999999952e+000	2.853018e+001
1.433999999999952e+000	2.853310e+001
1.434999999999952e+000	2.853602e+001
1.435999999999952e+000	2.853894e+001
1.436999999999952e+000	2.854185e+001
1.437999999999952e+000	2.854477e+001
1.438999999999952e+000	2.854768e+001
1.439999999999952e+000	2.855058e+001
1.440999999999951e+000	2.855349e+001
1.441999999999951e+000	2.855640e+001
1.442999999999951e+000	2.855930e+001
1.443999999999951e+000	2.856220e+001
1.444999999999951e+000	2.856510e+001
1.445999999999951e+000	2.856800e+001
1.446999999999951e+000	2.857089e+001
1.447999999999951e+000	2.857378e+001
1.448999999999951e+000	2.857667e+001
1.449999999999950e+000	2.857956e+001
1.450999999999950e+000	2.858245e+001
1.451999999999950e+000	2.858533e+001
1.452999999999950e+000	2.858822e+001
1.453999999999950e+000	2.859110e+001
1.454999999999950e+000	2.859398e+001
1.455999999999950e+000	2.859686e+001
1.456999999999950e+000	2.859973e+001
1.457999999999950e+000	2.860260e+001
1.458999999999949e+000	2.860548e+001
1.459999999999949e+000	2.860834e+001
1.460999999999949e+000	2.861121e+001
1.461999999999949e+000	2.861408e+001
1.462999999999949e+000	2.861694e+001
1.463999999999949e+000	2.861980e+001
1.464999999999949e+000	2.862266e+001
1.465999999999949e+000	2.862552e+001
1.466999999999949e+000	2.862837e+001
1.467999999999949e+000	2.863122e+001
1.468999999999948e+000	2.863408e+001
1.469999999999948e+000	2.863692e+001
1.470999999999948e+000	2.863977e+001
1.471999999999948e+000	2.864262e+001
1.472999999999948e+000	2.864546e+001
1.473999999999948e+000	2.864830e+001
1.474999999999948e+000	2.865114e+001
1.475999999999948e+000	2.865398e+001
1.476999999999948e+000	2.865681e+001
1.477999999999947e+000	2.865965e+001
1.478999999999947e+000	2.866248e+001
1.479999999999947e+000	2.866530e+001
1.480999999999947e+000	2.866814e+001
1.481999999999947e+000	2.867096e+001
1.482999999999947e+000	2.867378e+001
1.483999999999947e+000	2.867660e+001
1.484999999999947e+000	2.867942e+001
1.485999999999947e+000	2.868224e+001
1.486999999999946e+000	2.868505e+001
1.487999999999946e+000	2.868786e+001
1.488999999999946e+000	2.869068e+001
1.489999999999946e+000	2.869349e+001
1.490999999999946e+000	2.869629e+001
1.491999999999946e+000	2.869910e+001
1.492999999999946e+000	2.870190e+001
1.493999999999946e+000	2.870470e+001
1.494999999999946e+000	2.870750e+001
1.495999999999945e+000	2.871030e+001
1.496999999999945e+000	2.871309e+001
1.497999999999945e+000	2.871589e+001
1.498999999999945e+000	2.871868e+001
1.499999999999945e+000	2.872146e+001
1.500999999999945e+000	2.872425e+001
1.501999999999945e+000	2.872703e+001
1.502999999999945e+000	2.872982e+001
1.503999999999945e+000	2.873260e+001
1.504999999999944e+000	2.873538e+001
1.505999999999944e+000	2.873815e+001
1.506999999999944e+000	2.874093e+001
1.507999999999944e+000	2.874370e+001
1.508999999999944e+000	2.874647e+001
1.509999999999944e+000	2.874924e+001
1.510999999999944e+000	2.875200e+001
1.511999999999944e+000	2.875476e+001
1.512999999999944e+000	2.875752e+001
1.513999999999943e+000	2.876028e+001
1.514999999999943e+000	2.876304e+001
1.515999999999943e+000	2.876580e+001
1.516999999999943e+000	2.876855e+001
1.517999999999943e+000	2.877130e+001
1.518999999999943e+000	2.877405e+001
1.519999999999943e+000	2.877680e+001
1.520999999999943e+000	2.877954e+001
1.521999999999943e+000	2.878229e+001
1.522999999999942e+000	2.878503e+001
