time	V(vo)	V(vregp)
Step Information: Cx=1n  (Run: 1/3)
2.193573968233156e-003	4.992733e+000	9.500000e+000
2.194140853404599e-003	4.992733e+000	9.500000e+000
2.194813388982107e-003	4.992733e+000	9.500000e+000
2.198396459448809e-003	4.992733e+000	9.500000e+000
2.202396459448809e-003	4.992733e+000	9.500000e+000
2.203396459448809e-003	4.992733e+000	9.500000e+000
2.204073407035949e-003	4.992733e+000	9.500000e+000
2.204752009224403e-003	4.992733e+000	9.500000e+000
2.208336283051116e-003	4.992733e+000	9.500000e+000
2.212336283051117e-003	4.992733e+000	9.500000e+000
2.213336283051117e-003	4.992733e+000	9.500000e+000
2.214050293392540e-003	4.992733e+000	9.500000e+000
2.214731078669898e-003	4.992733e+000	9.500000e+000
2.217315714741978e-003	4.992733e+000	9.500000e+000
2.218315714741978e-003	4.992733e+000	9.500000e+000
2.222315714741978e-003	4.992733e+000	9.500000e+000
2.223315714741978e-003	4.992733e+000	9.500000e+000
2.224042359878073e-003	4.992733e+000	9.500000e+000
2.224723907118133e-003	4.992733e+000	9.500000e+000
2.225540485112482e-003	4.992733e+000	9.500000e+000
2.226178452427545e-003	4.992733e+000	9.500000e+000
2.228178452427545e-003	4.992733e+000	9.500000e+000
2.232178452427546e-003	4.992733e+000	9.500000e+000
2.233178452427546e-003	4.992733e+000	9.500000e+000
2.233988934100392e-003	4.992733e+000	9.500000e+000
2.234343228632226e-003	4.992733e+000	9.500000e+000
2.235298297437753e-003	4.992733e+000	9.500000e+000
2.235785449033701e-003	4.992733e+000	9.500000e+000
2.237573968233154e-003	4.992733e+000	9.500000e+000
2.239573968233154e-003	4.992733e+000	9.500000e+000
2.242573968233155e-003	4.992733e+000	9.500000e+000
2.243573968233155e-003	4.992733e+000	9.500000e+000
2.244140853404598e-003	4.992733e+000	9.500000e+000
2.244813388982107e-003	4.992733e+000	9.500000e+000
2.248396459448809e-003	4.992733e+000	9.500000e+000
2.252396459448809e-003	4.992733e+000	9.500000e+000
2.253396459448809e-003	4.992733e+000	9.500000e+000
2.254073407035949e-003	4.992733e+000	9.500000e+000
2.254752009224403e-003	4.992733e+000	9.500000e+000
2.258336283051116e-003	4.992733e+000	9.500000e+000
2.262336283051117e-003	4.992733e+000	9.500000e+000
2.263336283051117e-003	4.992733e+000	9.500000e+000
2.264050293392540e-003	4.992733e+000	9.500000e+000
2.264731078669898e-003	4.992733e+000	9.500000e+000
2.267315714741978e-003	4.992733e+000	9.500000e+000
2.268315714741978e-003	4.992733e+000	9.500000e+000
2.272315714741978e-003	4.992733e+000	9.500000e+000
2.273315714741978e-003	4.992733e+000	9.500000e+000
2.274042359878074e-003	4.992733e+000	9.500000e+000
2.274723907118133e-003	4.992733e+000	9.500000e+000
2.275540485112481e-003	4.992733e+000	9.500000e+000
2.276178452427543e-003	4.992733e+000	9.500000e+000
2.278178452427543e-003	4.992733e+000	9.500000e+000
2.282178452427544e-003	4.992733e+000	9.500000e+000
2.283178452427544e-003	4.992733e+000	9.500000e+000
2.283988934100392e-003	4.992733e+000	9.500000e+000
2.284343228632225e-003	4.992733e+000	9.500000e+000
2.285298297437752e-003	4.992733e+000	9.500000e+000
2.285785449033701e-003	4.992733e+000	9.500000e+000
2.287573968233153e-003	4.992733e+000	9.500000e+000
2.289573968233153e-003	4.992733e+000	9.500000e+000
2.292573968233154e-003	4.992733e+000	9.500000e+000
2.293573968233154e-003	4.992733e+000	9.500000e+000
2.294140853404598e-003	4.992733e+000	9.500000e+000
2.294813388982107e-003	4.992733e+000	9.500000e+000
2.298396459448807e-003	4.992733e+000	9.500000e+000
2.302396459448808e-003	4.992733e+000	9.500000e+000
2.303396459448808e-003	4.992733e+000	9.500000e+000
2.304073407035949e-003	4.992733e+000	9.500000e+000
2.304752009224404e-003	4.992733e+000	9.500000e+000
2.308336283051117e-003	4.992733e+000	9.500000e+000
2.312336283051117e-003	4.992733e+000	9.500000e+000
2.313336283051117e-003	4.992733e+000	9.500000e+000
2.314050293392541e-003	4.992733e+000	9.500000e+000
2.314731078669898e-003	4.992733e+000	9.500000e+000
2.317315714741979e-003	4.992733e+000	9.500000e+000
2.318315714741979e-003	4.992733e+000	9.500000e+000
2.322315714741979e-003	4.992733e+000	9.500000e+000
2.323315714741979e-003	4.992733e+000	9.500000e+000
2.324042359878074e-003	4.992733e+000	9.500000e+000
2.324723907118134e-003	4.992733e+000	9.500000e+000
2.325540485112482e-003	4.992733e+000	9.500000e+000
2.326178452427545e-003	4.992733e+000	9.500000e+000
2.328178452427546e-003	4.992733e+000	9.500000e+000
2.332178452427546e-003	4.992733e+000	9.500000e+000
2.333178452427546e-003	4.992733e+000	9.500000e+000
2.333988934100393e-003	4.992733e+000	9.500000e+000
2.334343228632226e-003	4.992733e+000	9.500000e+000
2.335298297437753e-003	4.992733e+000	9.500000e+000
2.335785449033702e-003	4.992733e+000	9.500000e+000
2.337573968233155e-003	4.992733e+000	9.500000e+000
2.339573968233155e-003	4.992733e+000	9.500000e+000
2.342573968233156e-003	4.992733e+000	9.500000e+000
2.343573968233156e-003	4.992733e+000	9.500000e+000
2.344140853404599e-003	4.992733e+000	9.500000e+000
2.344813388982108e-003	4.992733e+000	9.500000e+000
2.348396459448809e-003	4.992733e+000	9.500000e+000
2.352396459448809e-003	4.992733e+000	9.500000e+000
2.353396459448810e-003	4.992733e+000	9.500000e+000
2.354073407035949e-003	4.992733e+000	9.500000e+000
2.354752009224403e-003	4.992733e+000	9.500000e+000
2.358336283051116e-003	4.992733e+000	9.500000e+000
2.362336283051116e-003	4.992733e+000	9.500000e+000
2.363336283051117e-003	4.992733e+000	9.500000e+000
2.364050293392540e-003	4.992733e+000	9.500000e+000
2.364731078669898e-003	4.992733e+000	9.500000e+000
2.367315714741978e-003	4.992733e+000	9.500000e+000
2.368315714741978e-003	4.992733e+000	9.500000e+000
2.372315714741978e-003	4.992733e+000	9.500000e+000
2.373315714741978e-003	4.992733e+000	9.500000e+000
2.374042359878073e-003	4.992733e+000	9.500000e+000
2.374723907118133e-003	4.992733e+000	9.500000e+000
2.375540485112482e-003	4.992733e+000	9.500000e+000
2.376178452427545e-003	4.992733e+000	9.500000e+000
2.378178452427545e-003	4.992733e+000	9.500000e+000
2.382178452427546e-003	4.992733e+000	9.500000e+000
2.383178452427546e-003	4.992733e+000	9.500000e+000
2.383988934100392e-003	4.992733e+000	9.500000e+000
2.384343228632226e-003	4.992733e+000	9.500000e+000
2.385298297437753e-003	4.992733e+000	9.500000e+000
2.385785449033701e-003	4.992733e+000	9.500000e+000
2.387573968233154e-003	4.992733e+000	9.500000e+000
2.389573968233154e-003	4.992733e+000	9.500000e+000
2.392573968233155e-003	4.992733e+000	9.500000e+000
2.393573968233155e-003	4.992733e+000	9.500000e+000
2.394140853404598e-003	4.992733e+000	9.500000e+000
2.394813388982107e-003	4.992733e+000	9.500000e+000
2.398396459448809e-003	4.992733e+000	9.500000e+000
2.402396459448809e-003	4.992733e+000	9.500000e+000
2.403396459448809e-003	4.992733e+000	9.500000e+000
2.404073407035949e-003	4.992733e+000	9.500000e+000
2.404752009224403e-003	4.992733e+000	9.500000e+000
2.408336283051116e-003	4.992733e+000	9.500000e+000
2.412336283051117e-003	4.992733e+000	9.500000e+000
2.413336283051117e-003	4.992733e+000	9.500000e+000
2.414050293392540e-003	4.992733e+000	9.500000e+000
2.414731078669898e-003	4.992733e+000	9.500000e+000
2.417315714741978e-003	4.992733e+000	9.500000e+000
2.418315714741978e-003	4.992733e+000	9.500000e+000
2.422315714741978e-003	4.992733e+000	9.500000e+000
2.423315714741978e-003	4.992733e+000	9.500000e+000
2.424042359878074e-003	4.992733e+000	9.500000e+000
2.424723907118133e-003	4.992733e+000	9.500000e+000
2.425540485112482e-003	4.992733e+000	9.500000e+000
2.426178452427545e-003	4.992733e+000	9.500000e+000
2.428178452427545e-003	4.992733e+000	9.500000e+000
2.432178452427546e-003	4.992733e+000	9.500000e+000
2.433178452427546e-003	4.992733e+000	9.500000e+000
2.433988934100392e-003	4.992733e+000	9.500000e+000
2.434343228632226e-003	4.992733e+000	9.500000e+000
2.435298297437753e-003	4.992733e+000	9.500000e+000
2.435785449033702e-003	4.992733e+000	9.500000e+000
2.437573968233154e-003	4.992733e+000	9.500000e+000
2.439573968233154e-003	4.992733e+000	9.500000e+000
2.442573968233155e-003	4.992733e+000	9.500000e+000
2.443573968233155e-003	4.992733e+000	9.500000e+000
2.444140853404598e-003	4.992733e+000	9.500000e+000
2.444813388982108e-003	4.992733e+000	9.500000e+000
2.448396459448809e-003	4.992733e+000	9.500000e+000
2.452396459448809e-003	4.992733e+000	9.500000e+000
2.453396459448809e-003	4.992733e+000	9.500000e+000
2.454073407035949e-003	4.992733e+000	9.500000e+000
2.454752009224403e-003	4.992733e+000	9.500000e+000
2.458336283051116e-003	4.992733e+000	9.500000e+000
2.462336283051116e-003	4.992733e+000	9.500000e+000
2.463336283051116e-003	4.992733e+000	9.500000e+000
2.464050293392540e-003	4.992733e+000	9.500000e+000
2.464731078669898e-003	4.992733e+000	9.500000e+000
2.468315714741978e-003	4.992733e+000	9.500000e+000
2.473315714741979e-003	4.992733e+000	9.500000e+000
2.474042359878073e-003	4.992733e+000	9.500000e+000
2.474723907118133e-003	4.992733e+000	9.500000e+000
2.475540485112482e-003	4.992733e+000	9.500000e+000
2.476178452427545e-003	4.992733e+000	9.500000e+000
2.478178452427545e-003	4.992733e+000	9.500000e+000
2.482178452427545e-003	4.992733e+000	9.500000e+000
2.483178452427546e-003	4.992733e+000	9.500000e+000
2.483988934100392e-003	4.992733e+000	9.500000e+000
2.484343228632226e-003	4.992733e+000	9.500000e+000
2.485298297437752e-003	4.992733e+000	9.500000e+000
2.485785449033701e-003	4.992733e+000	9.500000e+000
2.487573968233153e-003	4.992733e+000	9.500000e+000
2.489573968233154e-003	4.992733e+000	9.500000e+000
2.492573968233154e-003	4.992733e+000	9.500000e+000
2.493573968233154e-003	4.992733e+000	9.500000e+000
2.494140853404598e-003	4.992733e+000	9.500000e+000
2.494813388982107e-003	4.992733e+000	9.500000e+000
2.498396459448808e-003	4.992733e+000	9.500000e+000
2.502396459448808e-003	4.992733e+000	9.500000e+000
2.503396459448808e-003	4.992733e+000	9.500000e+000
2.504073407035948e-003	4.992733e+000	9.500000e+000
2.504752009224403e-003	4.992733e+000	9.500000e+000
2.508336283051116e-003	4.992733e+000	9.500000e+000
2.512336283051116e-003	4.992733e+000	9.500000e+000
2.513336283051117e-003	4.992733e+000	9.500000e+000
2.514050293392540e-003	4.992733e+000	9.500000e+000
2.514731078669898e-003	4.992733e+000	9.500000e+000
2.518315714741978e-003	4.992733e+000	9.500000e+000
2.523315714741978e-003	4.992733e+000	9.500000e+000
2.524042359878073e-003	4.992733e+000	9.500000e+000
2.524723907118133e-003	4.992733e+000	9.500000e+000
2.525540485112482e-003	4.992733e+000	9.500000e+000
2.526178452427545e-003	4.992733e+000	9.500000e+000
2.528178452427545e-003	4.992733e+000	9.500000e+000
2.532178452427546e-003	4.992733e+000	9.500000e+000
2.533178452427546e-003	4.992733e+000	9.500000e+000
2.533988934100393e-003	4.992733e+000	9.500000e+000
2.534343228632226e-003	4.992733e+000	9.500000e+000
2.535298297437753e-003	4.992733e+000	9.500000e+000
2.535785449033702e-003	4.992733e+000	9.500000e+000
2.537573968233155e-003	4.992733e+000	9.500000e+000
2.539573968233155e-003	4.992733e+000	9.500000e+000
2.542573968233156e-003	4.992733e+000	9.500000e+000
2.543573968233156e-003	4.992733e+000	9.500000e+000
2.544140853404599e-003	4.992733e+000	9.500000e+000
2.544813388982107e-003	4.992733e+000	9.500000e+000
2.548396459448809e-003	4.992733e+000	9.500000e+000
2.553396459448809e-003	4.992733e+000	9.500000e+000
2.554073407035949e-003	4.992733e+000	9.500000e+000
2.554752009224403e-003	4.992733e+000	9.500000e+000
2.558336283051116e-003	4.992733e+000	9.500000e+000
2.562336283051117e-003	4.992733e+000	9.500000e+000
2.563336283051117e-003	4.992733e+000	9.500000e+000
2.564050293392540e-003	4.992733e+000	9.500000e+000
2.564731078669898e-003	4.992733e+000	9.500000e+000
2.568315714741978e-003	4.992733e+000	9.500000e+000
2.573315714741978e-003	4.992733e+000	9.500000e+000
2.574042359878073e-003	4.992733e+000	9.500000e+000
2.574723907118133e-003	4.992733e+000	9.500000e+000
2.575540485112481e-003	4.992733e+000	9.500000e+000
2.576178452427544e-003	4.992733e+000	9.500000e+000
2.578178452427544e-003	4.992733e+000	9.500000e+000
2.582178452427544e-003	4.992733e+000	9.500000e+000
2.583178452427544e-003	4.992733e+000	9.500000e+000
2.583988934100392e-003	4.992733e+000	9.500000e+000
2.584343228632225e-003	4.992733e+000	9.500000e+000
2.585298297437752e-003	4.992733e+000	9.500000e+000
2.585785449033701e-003	4.992733e+000	9.500000e+000
2.587573968233153e-003	4.992733e+000	9.500000e+000
2.589573968233153e-003	4.992733e+000	9.500000e+000
2.593573968233154e-003	4.992733e+000	9.500000e+000
2.594140853404598e-003	4.992733e+000	9.500000e+000
2.594813388982107e-003	4.992733e+000	9.500000e+000
2.598396459448807e-003	4.992733e+000	9.500000e+000
2.603396459448808e-003	4.992733e+000	9.500000e+000
2.604073407035948e-003	4.992733e+000	9.500000e+000
2.604752009224403e-003	4.992733e+000	9.500000e+000
2.608336283051116e-003	4.992733e+000	9.500000e+000
2.612336283051116e-003	4.992733e+000	9.500000e+000
2.613336283051116e-003	4.992733e+000	9.500000e+000
2.614050293392540e-003	4.992733e+000	9.500000e+000
2.614731078669898e-003	4.992733e+000	9.500000e+000
2.618315714741977e-003	4.992733e+000	9.500000e+000
2.623315714741978e-003	4.992733e+000	9.500000e+000
2.624042359878073e-003	4.992733e+000	9.500000e+000
2.624723907118132e-003	4.992733e+000	9.500000e+000
2.625540485112479e-003	4.992733e+000	9.500000e+000
2.626178452427541e-003	4.992733e+000	9.500000e+000
2.628178452427541e-003	4.992733e+000	9.500000e+000
2.633178452427542e-003	4.992733e+000	9.500000e+000
2.633988934100391e-003	4.992733e+000	9.500000e+000
2.634675785212780e-003	4.992733e+000	9.500000e+000
2.635298297437752e-003	4.992733e+000	9.500000e+000
2.635785449033700e-003	4.992733e+000	9.500000e+000
2.637573968233152e-003	4.992733e+000	9.500000e+000
2.639573968233152e-003	4.992733e+000	9.500000e+000
2.643573968233153e-003	4.992733e+000	9.500000e+000
2.644140853404598e-003	4.992733e+000	9.500000e+000
2.644813388982107e-003	4.992733e+000	9.500000e+000
2.648396459448808e-003	4.992733e+000	9.500000e+000
2.653396459448808e-003	4.992733e+000	9.500000e+000
2.654073407035948e-003	4.992733e+000	9.500000e+000
2.654752009224403e-003	4.992733e+000	9.500000e+000
2.658336283051116e-003	4.992733e+000	9.500000e+000
2.663336283051117e-003	4.992733e+000	9.500000e+000
2.664050293392540e-003	4.992733e+000	9.500000e+000
2.664731078669898e-003	4.992733e+000	9.500000e+000
2.668315714741977e-003	4.992733e+000	9.500000e+000
2.673315714741978e-003	4.992733e+000	9.500000e+000
2.674042359878073e-003	4.992733e+000	9.500000e+000
2.674723907118134e-003	4.992733e+000	9.500000e+000
2.675540485112483e-003	4.992733e+000	9.500000e+000
2.676178452427547e-003	4.992733e+000	9.500000e+000
2.678178452427547e-003	4.992733e+000	9.500000e+000
2.683178452427548e-003	4.992733e+000	9.500000e+000
2.683988934100393e-003	4.992733e+000	9.500000e+000
2.684675785212782e-003	4.992733e+000	9.500000e+000
2.685298297437754e-003	4.992733e+000	9.500000e+000
2.685785449033703e-003	4.992733e+000	9.500000e+000
2.687573968233157e-003	4.992733e+000	9.500000e+000
2.689573968233157e-003	4.992733e+000	9.500000e+000
2.693573968233158e-003	4.992733e+000	9.500000e+000
2.694140853404599e-003	4.992733e+000	9.500000e+000
2.695675319611682e-003	4.992733e+000	9.500000e+000
2.698396459448811e-003	4.992733e+000	9.500000e+000
2.703396459448811e-003	4.992733e+000	9.500000e+000
2.704073407035950e-003	4.992733e+000	9.500000e+000
2.704752009224404e-003	4.992733e+000	9.500000e+000
2.708336283051117e-003	4.992733e+000	9.500000e+000
2.713336283051118e-003	4.992733e+000	9.500000e+000
2.714050293392541e-003	4.992733e+000	9.500000e+000
2.714731078669899e-003	4.992733e+000	9.500000e+000
2.718315714741978e-003	4.992733e+000	9.500000e+000
2.723315714741978e-003	4.992733e+000	9.500000e+000
2.724042359878073e-003	4.992733e+000	9.500000e+000
2.725540485112482e-003	4.992733e+000	9.500000e+000
2.726178452427545e-003	4.992733e+000	9.500000e+000
2.728178452427545e-003	4.992733e+000	9.500000e+000
2.733178452427546e-003	4.992733e+000	9.500000e+000
2.733988934100392e-003	4.992733e+000	9.500000e+000
2.734675785212781e-003	4.992733e+000	9.500000e+000
2.735298297437753e-003	4.992733e+000	9.500000e+000
2.735785449033702e-003	4.992733e+000	9.500000e+000
2.737573968233155e-003	4.992733e+000	9.500000e+000
2.740573968233156e-003	4.992733e+000	9.500000e+000
2.743573968233156e-003	4.992733e+000	9.500000e+000
2.744140853404599e-003	4.992733e+000	9.500000e+000
2.745675319611681e-003	4.992733e+000	9.500000e+000
2.748396459448809e-003	4.992733e+000	9.500000e+000
2.753396459448809e-003	4.992733e+000	9.500000e+000
2.754073407035949e-003	4.992733e+000	9.500000e+000
2.754752009224403e-003	4.992733e+000	9.500000e+000
2.758336283051116e-003	4.992733e+000	9.500000e+000
2.763336283051117e-003	4.992733e+000	9.500000e+000
2.764050293392540e-003	4.992733e+000	9.500000e+000
2.764731078669898e-003	4.992733e+000	9.500000e+000
2.768315714741978e-003	4.992733e+000	9.500000e+000
2.773315714741979e-003	4.992733e+000	9.500000e+000
2.774042359878074e-003	4.992733e+000	9.500000e+000
2.775540485112483e-003	4.992733e+000	9.500000e+000
2.776178452427547e-003	4.992733e+000	9.500000e+000
2.778178452427547e-003	4.992733e+000	9.500000e+000
2.783178452427548e-003	4.992733e+000	9.500000e+000
2.783988934100393e-003	4.992733e+000	9.500000e+000
2.784675785212781e-003	4.992733e+000	9.500000e+000
2.785298297437753e-003	4.992733e+000	9.500000e+000
2.785785449033702e-003	4.992733e+000	9.500000e+000
2.787573968233155e-003	4.992733e+000	9.500000e+000
2.793573968233156e-003	4.992733e+000	9.500000e+000
2.794140853404599e-003	4.992733e+000	9.500000e+000
2.795675319611681e-003	4.992733e+000	9.500000e+000
2.798396459448809e-003	4.992733e+000	9.500000e+000
2.803396459448809e-003	4.992733e+000	9.500000e+000
2.804073407035949e-003	4.992733e+000	9.500000e+000
2.804752009224403e-003	4.992733e+000	9.500000e+000
2.808336283051117e-003	4.992733e+000	9.500000e+000
2.813336283051118e-003	4.992733e+000	9.500000e+000
2.814050293392541e-003	4.992733e+000	9.500000e+000
2.814731078669898e-003	4.992733e+000	9.500000e+000
2.818315714741978e-003	4.992733e+000	9.500000e+000
2.823315714741979e-003	4.992733e+000	9.500000e+000
2.824042359878073e-003	4.992733e+000	9.500000e+000
2.825540485112481e-003	4.992733e+000	9.500000e+000
2.826178452427544e-003	4.992733e+000	9.500000e+000
2.828178452427544e-003	4.992733e+000	9.500000e+000
2.833178452427545e-003	4.992733e+000	9.500000e+000
2.833988934100392e-003	4.992733e+000	9.500000e+000
2.834675785212781e-003	4.992733e+000	9.500000e+000
2.835298297437752e-003	4.992733e+000	9.500000e+000
2.835785449033701e-003	4.992733e+000	9.500000e+000
2.837573968233153e-003	4.992733e+000	9.500000e+000
2.843573968233154e-003	4.992733e+000	9.500000e+000
2.844140853404598e-003	4.992733e+000	9.500000e+000
2.845675319611680e-003	4.992733e+000	9.500000e+000
2.848396459448807e-003	4.992733e+000	9.500000e+000
2.853396459448808e-003	4.992733e+000	9.500000e+000
2.854073407035948e-003	4.992733e+000	9.500000e+000
2.854752009224403e-003	4.992733e+000	9.500000e+000
2.858336283051116e-003	4.992733e+000	9.500000e+000
2.863336283051117e-003	4.992733e+000	9.500000e+000
2.864050293392540e-003	4.992733e+000	9.500000e+000
2.864731078669898e-003	4.992733e+000	9.500000e+000
2.868315714741979e-003	4.992733e+000	9.500000e+000
2.873315714741980e-003	4.992733e+000	9.500000e+000
2.874042359878074e-003	4.992733e+000	9.500000e+000
2.875540485112483e-003	4.992733e+000	9.500000e+000
2.876178452427547e-003	4.992733e+000	9.500000e+000
2.878178452427547e-003	4.992733e+000	9.500000e+000
2.883178452427548e-003	4.992733e+000	9.500000e+000
2.883988934100393e-003	4.992733e+000	9.500000e+000
2.884675785212781e-003	4.992733e+000	9.500000e+000
2.885298297437753e-003	4.992733e+000	9.500000e+000
2.885785449033701e-003	4.992733e+000	9.500000e+000
2.887573968233154e-003	4.992733e+000	9.500000e+000
2.893573968233155e-003	4.992733e+000	9.500000e+000
2.894140853404598e-003	4.992733e+000	9.500000e+000
2.895675319611681e-003	4.992733e+000	9.500000e+000
2.898396459448809e-003	4.992733e+000	9.500000e+000
2.903396459448809e-003	4.992733e+000	9.500000e+000
2.904073407035949e-003	4.992733e+000	9.500000e+000
2.904752009224403e-003	4.992733e+000	9.500000e+000
2.908336283051115e-003	4.992733e+000	9.500000e+000
2.913336283051116e-003	4.992733e+000	9.500000e+000
2.914050293392540e-003	4.992733e+000	9.500000e+000
2.914731078669897e-003	4.992733e+000	9.500000e+000
2.918315714741976e-003	4.992733e+000	9.500000e+000
2.923315714741977e-003	4.992733e+000	9.500000e+000
2.924042359878073e-003	4.992733e+000	9.500000e+000
2.925540485112481e-003	4.992733e+000	9.500000e+000
2.926178452427544e-003	4.992733e+000	9.500000e+000
2.928178452427544e-003	4.992733e+000	9.500000e+000
2.933178452427545e-003	4.992733e+000	9.500000e+000
2.933988934100392e-003	4.992733e+000	9.500000e+000
2.934675785212781e-003	4.992733e+000	9.500000e+000
2.935298297437752e-003	4.992733e+000	9.500000e+000
2.935785449033701e-003	4.992733e+000	9.500000e+000
2.937573968233153e-003	4.992733e+000	9.500000e+000
2.943573968233154e-003	4.992733e+000	9.500000e+000
2.944140853404598e-003	4.992733e+000	9.500000e+000
2.945675319611680e-003	4.992733e+000	9.500000e+000
2.948396459448807e-003	4.992733e+000	9.500000e+000
2.953396459448808e-003	4.992733e+000	9.500000e+000
2.954073407035949e-003	4.992733e+000	9.500000e+000
2.954752009224404e-003	4.992733e+000	9.500000e+000
2.958336283051116e-003	4.992733e+000	9.500000e+000
2.963336283051117e-003	4.992733e+000	9.500000e+000
2.964050293392540e-003	4.992733e+000	9.500000e+000
2.964731078669898e-003	4.992733e+000	9.500000e+000
2.968315714741978e-003	4.992733e+000	9.500000e+000
2.973315714741979e-003	4.992733e+000	9.500000e+000
2.974042359878074e-003	4.992733e+000	9.500000e+000
2.975540485112483e-003	4.992733e+000	9.500000e+000
2.977178452427547e-003	4.992733e+000	9.500000e+000
2.978178452427547e-003	4.992733e+000	9.500000e+000
2.983178452427548e-003	4.992733e+000	9.500000e+000
2.983988934100393e-003	4.992733e+000	9.500000e+000
2.984675785212782e-003	4.992733e+000	9.500000e+000
2.985298297437753e-003	4.992733e+000	9.500000e+000
2.985785449033702e-003	4.992733e+000	9.500000e+000
2.987573968233155e-003	4.992733e+000	9.500000e+000
2.993573968233156e-003	4.992733e+000	9.500000e+000
2.994140853404599e-003	4.992733e+000	9.500000e+000
2.995675319611681e-003	4.992733e+000	9.500000e+000
2.998396459448808e-003	4.992733e+000	9.500000e+000
3.004396459448809e-003	4.992733e+000	9.500000e+000
3.014396459448811e-003	4.992733e+000	9.500000e+000
3.024396459448812e-003	4.992733e+000	9.500000e+000
3.034396459448813e-003	4.992733e+000	9.500000e+000
3.044396459448815e-003	4.992733e+000	9.500000e+000
3.379396459448859e-003	4.992733e+000	9.500000e+000
4.403396459448995e-003	4.992733e+000	9.500000e+000
4.999396459449074e-003	4.992733e+000	9.500000e+000
5.000000000000000e-003	4.992733e+000	9.500000e+000
Step Information: Cx=10n  (Run: 2/3)
0.000000000000000e+000	3.273561e-024	0.000000e+000
1.000000000000000e-003	1.211930e-024	0.000000e+000
1.000002025000007e-003	2.345386e-003	9.499710e+000
1.000002025123603e-003	2.345529e-003	9.500000e+000
1.000002025370796e-003	2.345815e-003	9.500000e+000
1.000002025865180e-003	2.346386e-003	9.500000e+000
1.000002026853950e-003	2.347525e-003	9.500000e+000
1.000002028831489e-003	2.349793e-003	9.500000e+000
1.000002032786567e-003	2.354292e-003	9.500000e+000
1.000002038052744e-003	2.360224e-003	9.500000e+000
1.000002043387243e-003	2.366162e-003	9.500000e+000
1.000002049955345e-003	2.373370e-003	9.500000e+000
1.000002059422224e-003	2.383599e-003	9.500000e+000
1.000002068186433e-003	2.392903e-003	9.500000e+000
1.000002078607064e-003	2.403749e-003	9.500000e+000
1.000002089623509e-003	2.414971e-003	9.500000e+000
1.000002103460074e-003	2.428716e-003	9.500000e+000
1.000002119335397e-003	2.444017e-003	9.500000e+000
1.000002140535513e-003	2.463695e-003	9.500000e+000
1.000002166840963e-003	2.486925e-003	9.500000e+000
1.000002206031094e-003	2.519200e-003	9.500000e+000
1.000002263828843e-003	2.561757e-003	9.500000e+000
1.000002378952628e-003	2.631461e-003	9.500000e+000
1.000002609200197e-003	2.738531e-003	9.500000e+000
1.000002799783405e-003	2.803081e-003	9.500000e+000
1.000003000350484e-003	2.851421e-003	9.500000e+000
1.000003216632049e-003	2.891275e-003	9.500000e+000
1.000003444620001e-003	2.925092e-003	9.500000e+000
1.000003689548039e-003	2.956048e-003	9.500000e+000
1.000003939148416e-003	2.984343e-003	9.500000e+000
1.000004254005182e-003	3.017672e-003	9.500000e+000
1.000004588675873e-003	3.051718e-003	9.500000e+000
1.000005078210673e-003	3.100434e-003	9.500000e+000
1.000005615639846e-003	3.153373e-003	9.500000e+000
1.000006572306860e-003	3.247142e-003	9.500000e+000
1.000007729187987e-003	3.360241e-003	9.500000e+000
1.000009593381623e-003	3.542108e-003	9.500000e+000
1.000011446333414e-003	3.722558e-003	9.500000e+000
1.000013403466076e-003	3.912839e-003	9.500000e+000
1.000015744056107e-003	4.140086e-003	9.500000e+000
1.000017681673829e-003	4.327989e-003	9.500000e+000
1.000019806766751e-003	4.533878e-003	9.500000e+000
1.000022410578869e-003	4.785964e-003	9.500000e+000
1.000025488506238e-003	5.083750e-003	9.500000e+000
1.000028914194741e-003	5.414939e-003	9.500000e+000
1.000032077496224e-003	5.720483e-003	9.500000e+000
1.000035830459956e-003	6.082514e-003	9.500000e+000
1.000041935192743e-003	6.670426e-003	9.500000e+000
1.000048362294396e-003	7.288066e-003	9.500000e+000
1.000055814119883e-003	8.002019e-003	9.500000e+000
1.000069013488158e-003	9.260476e-003	9.500000e+000
1.000095412224707e-003	1.175589e-002	9.500000e+000
1.000142408090973e-003	1.614349e-002	9.500000e+000
1.000191827630707e-003	2.067902e-002	9.500000e+000
1.000256766401890e-003	2.651205e-002	9.500000e+000
1.000330916351123e-003	3.299322e-002	9.500000e+000
1.000442238728407e-003	4.237640e-002	9.500000e+000
1.000591886663593e-003	5.432403e-002	9.500000e+000
1.000860467515261e-003	7.385546e-002	9.500000e+000
1.001391942547112e-003	1.072572e-001	9.500000e+000
1.002116158205557e-003	1.448561e-001	9.500000e+000
1.002733246726555e-003	1.703451e-001	9.500000e+000
1.003352465127759e-003	1.904245e-001	9.500000e+000
1.003964491974410e-003	2.063252e-001	9.500000e+000
1.004460700621152e-003	2.168677e-001	9.500000e+000
1.004822224414804e-003	2.232731e-001	9.500000e+000
1.005233866049299e-003	2.294620e-001	9.500000e+000
1.005680676257928e-003	2.350742e-001	9.500000e+000
1.006405105714691e-003	2.422860e-001	9.500000e+000
1.007359914490471e-003	2.494151e-001	9.500000e+000
1.008359914490471e-003	2.546839e-001	9.500000e+000
1.009359914490471e-003	2.582768e-001	9.500000e+000
1.010359914490471e-003	2.607220e-001	9.500000e+000
