Time	Vin	Vo
2.467494850997521e-003	1.000142e-002	1.964284e-002
2.478494850997513e-003	1.000103e-002	1.967337e-002
2.489494850997505e-003	1.000068e-002	1.970160e-002
2.500494850997497e-003	1.000037e-002	1.972754e-002
2.511494850997489e-003	1.000009e-002	1.975117e-002
2.522494850997481e-003	9.999860e-003	1.977251e-002
2.533494850997473e-003	9.999666e-003	1.979156e-002
2.544494850997465e-003	9.999510e-003	1.980831e-002
2.556066279568885e-003	9.999763e-003	1.982449e-002
2.567637708140305e-003	9.999977e-003	1.983939e-002
2.579209136711725e-003	1.000015e-002	1.985300e-002
2.590780565283145e-003	1.000029e-002	1.986533e-002
2.602351993854565e-003	1.000039e-002	1.987638e-002
2.613923422425986e-003	1.000044e-002	1.988614e-002
2.625494850997405e-003	1.000046e-002	1.989461e-002
2.638351993854539e-003	1.000037e-002	1.990330e-002
2.651209136711672e-003	1.000030e-002	1.991125e-002
2.664066279568806e-003	1.000024e-002	1.991847e-002
2.676923422425939e-003	1.000021e-002	1.992494e-002
2.689780565283072e-003	1.000020e-002	1.993067e-002
2.702637708140206e-003	1.000020e-002	1.993566e-002
2.715494850997339e-003	1.000023e-002	1.993991e-002
2.730780565283042e-003	1.000023e-002	1.994440e-002
2.746066279568746e-003	1.000023e-002	1.994846e-002
2.761351993854448e-003	1.000023e-002	1.995209e-002
2.776637708140151e-003	1.000023e-002	1.995529e-002
2.791923422425855e-003	1.000023e-002	1.995806e-002
2.807209136711558e-003	1.000023e-002	1.996041e-002
2.822494850997261e-003	1.000023e-002	1.996232e-002
2.843209136711531e-003	1.000023e-002	1.996457e-002
2.863923422425801e-003	1.000023e-002	1.996655e-002
2.884637708140072e-003	1.000023e-002	1.996825e-002
2.905351993854343e-003	1.000023e-002	1.996968e-002
2.926066279568613e-003	1.000023e-002	1.997084e-002
2.946780565282883e-003	1.000023e-002	1.997173e-002
2.967494850997154e-003	1.000023e-002	1.997234e-002
2.999000000000102e-003	1.000023e-002	1.997329e-002
3.000000000000100e-003	1.000046e-002	1.989747e-002
3.001000000000099e-003	-9.995226e-003	1.945878e-002
3.001846873169976e-003	-1.001311e-002	1.837827e-002
3.002719152740811e-003	-9.981636e-003	1.633598e-002
3.003719152740810e-003	-1.001954e-002	1.325418e-002
3.004719152740809e-003	-9.979490e-003	1.001693e-002
3.005719152740808e-003	-1.002026e-002	7.104887e-003
3.006719152740808e-003	-9.979490e-003	4.750742e-003
3.007719152740807e-003	-1.001978e-002	2.972140e-003
3.008719152740806e-003	-9.979967e-003	1.683249e-003
3.009719152740805e-003	-1.001931e-002	7.686753e-004
3.010719152740805e-003	-9.980206e-003	1.192231e-004
3.011719152740804e-003	-1.001907e-002	-3.518920e-004
3.012719152740803e-003	-9.980444e-003	-7.066589e-004
3.013719152740802e-003	-1.001907e-002	-9.870391e-004
3.014719152740802e-003	-9.980444e-003	-1.221643e-003
3.015719152740801e-003	-1.001907e-002	-1.426683e-003
3.016719152740800e-003	-9.980444e-003	-1.614080e-003
3.017719152740800e-003	-1.001907e-002	-1.790033e-003
3.018719152740799e-003	-9.980444e-003	-1.958833e-003
3.019719152740798e-003	-1.001931e-002	-2.122865e-003
3.021719152740797e-003	-1.001931e-002	-2.441869e-003
3.024290581312223e-003	-1.000740e-002	-2.838685e-003
3.026862009883650e-003	-9.999406e-003	-3.226821e-003
3.029433438455077e-003	-9.995323e-003	-3.606276e-003
3.032004867026503e-003	-9.995153e-003	-3.977051e-003
3.034576295597930e-003	-9.998895e-003	-4.339146e-003
3.037147724169356e-003	-1.000655e-002	-4.692560e-003
3.039719152740783e-003	-1.001811e-002	-5.037294e-003
3.054719152740772e-003	-9.983067e-003	-6.902681e-003
3.055719152740772e-003	-1.001621e-002	-7.019029e-003
3.066004867026478e-003	-1.000724e-002	-8.132823e-003
3.076290581312185e-003	-1.000093e-002	-9.167132e-003
3.086576295597892e-003	-9.997260e-003	-1.012195e-002
3.096862009883598e-003	-9.996238e-003	-1.099729e-002
3.107147724169305e-003	-9.997863e-003	-1.179314e-002
3.117433438455012e-003	-1.000214e-002	-1.250951e-002
3.127719152740719e-003	-1.000905e-002	-1.314639e-002
3.138004867026425e-003	-1.000395e-002	-1.373348e-002
3.148290581312132e-003	-1.000037e-002	-1.427869e-002
3.158576295597839e-003	-9.998311e-003	-1.478202e-002
3.168862009883546e-003	-9.997766e-003	-1.524346e-002
3.179147724169252e-003	-9.998739e-003	-1.566302e-002
3.189433438454959e-003	-1.000123e-002	-1.604069e-002
3.199719152740666e-003	-1.000524e-002	-1.637648e-002
3.210004867026372e-003	-1.000219e-002	-1.668576e-002
3.220290581312079e-003	-1.000005e-002	-1.697301e-002
3.230576295597786e-003	-9.998831e-003	-1.723823e-002
3.240862009883493e-003	-9.998525e-003	-1.748142e-002
3.251147724169199e-003	-9.999133e-003	-1.770258e-002
3.261433438454906e-003	-1.000066e-002	-1.790170e-002
3.271719152740613e-003	-1.000309e-002	-1.807879e-002
3.282147724169177e-003	-1.000188e-002	-1.824390e-002
3.292576295597741e-003	-1.000082e-002	-1.839714e-002
3.303004867026304e-003	-9.999912e-003	-1.853851e-002
3.313433438454868e-003	-9.999162e-003	-1.866801e-002
3.323862009883432e-003	-9.998569e-003	-1.878563e-002
3.334290581311996e-003	-9.998131e-003	-1.889138e-002
3.344719152740559e-003	-9.997849e-003	-1.898526e-002
3.355147724169123e-003	-9.998466e-003	-1.907147e-002
3.365576295597687e-003	-9.999026e-003	-1.915149e-002
3.376004867026250e-003	-9.999527e-003	-1.922532e-002
3.386433438454814e-003	-9.999970e-003	-1.929296e-002
3.396862009883378e-003	-1.000035e-002	-1.935442e-002
3.407290581311942e-003	-1.000068e-002	-1.940968e-002
3.417719152740506e-003	-1.000095e-002	-1.945876e-002
3.428433438454784e-003	-1.000056e-002	-1.950500e-002
3.439147724169061e-003	-1.000021e-002	-1.954782e-002
3.449862009883339e-003	-9.999897e-003	-1.958721e-002
3.460576295597617e-003	-9.999624e-003	-1.962318e-002
3.471290581311895e-003	-9.999391e-003	-1.965572e-002
3.482004867026173e-003	-9.999196e-003	-1.968484e-002
3.492719152740451e-003	-9.999041e-003	-1.971053e-002
3.503862009883299e-003	-9.999459e-003	-1.973525e-002
3.515004867026148e-003	-9.999761e-003	-1.975807e-002
3.526147724168997e-003	-9.999946e-003	-1.977899e-002
3.537290581311847e-003	-1.000001e-002	-1.979799e-002
3.548433438454695e-003	-9.999965e-003	-1.981509e-002
