Time	Vin	Vo
2.053153086039613e-003	1.001739e-002	1.991416e-002
2.054153086039613e-003	9.983059e-003	1.992895e-002
2.055153086039612e-003	1.001739e-002	1.994420e-002
2.056153086039611e-003	9.983297e-003	1.995803e-002
2.057153086039610e-003	1.001715e-002	1.997043e-002
2.058153086039610e-003	9.983536e-003	1.998044e-002
2.059153086039609e-003	1.001691e-002	1.998807e-002
2.060153086039608e-003	9.983774e-003	1.999332e-002
2.061153086039607e-003	1.001668e-002	1.999618e-002
2.062153086039607e-003	9.984013e-003	1.999666e-002
2.063153086039606e-003	1.001644e-002	1.999570e-002
2.064153086039605e-003	9.984013e-003	1.999380e-002
2.065153086039604e-003	1.001620e-002	1.999141e-002
2.066153086039604e-003	9.984251e-003	1.998807e-002
2.067153086039603e-003	1.001596e-002	1.998426e-002
2.068153086039602e-003	9.984489e-003	1.998140e-002
2.069153086039601e-003	1.001572e-002	1.997854e-002
2.070153086039601e-003	9.984728e-003	1.997568e-002
2.071153086039600e-003	1.001572e-002	1.997425e-002
2.072153086039599e-003	9.984966e-003	1.997281e-002
2.073153086039599e-003	1.001548e-002	1.997234e-002
2.074153086039598e-003	9.985205e-003	1.997186e-002
2.075153086039597e-003	1.001525e-002	1.997186e-002
2.076153086039596e-003	9.985443e-003	1.997234e-002
2.077153086039596e-003	1.001501e-002	1.997329e-002
2.078153086039595e-003	9.985443e-003	1.997377e-002
2.079153086039594e-003	1.001477e-002	1.997472e-002
2.080153086039593e-003	9.985682e-003	1.997520e-002
2.081153086039593e-003	1.001453e-002	1.997615e-002
2.082153086039592e-003	9.985920e-003	1.997663e-002
2.084153086039590e-003	9.986158e-003	1.997711e-002
2.085153086039590e-003	1.001429e-002	1.997758e-002
2.086153086039589e-003	9.986397e-003	1.997758e-002
2.087153086039588e-003	1.001405e-002	1.997758e-002
2.088153086039588e-003	9.986635e-003	1.997758e-002
2.089153086039587e-003	1.001381e-002	1.997711e-002
2.090153086039586e-003	9.986635e-003	1.997711e-002
2.091153086039585e-003	1.001358e-002	1.997711e-002
2.092153086039585e-003	9.986874e-003	1.997663e-002
2.093153086039584e-003	1.001358e-002	1.997663e-002
2.094153086039583e-003	9.987112e-003	1.997663e-002
2.097153086039581e-003	1.001310e-002	1.997615e-002
2.098153086039580e-003	9.987350e-003	1.997615e-002
2.099153086039579e-003	1.001286e-002	1.997615e-002
2.100153086039579e-003	9.987589e-003	1.997615e-002
2.101153086039578e-003	1.001286e-002	1.997615e-002
2.102153086039577e-003	9.987827e-003	1.997615e-002
2.103153086039577e-003	1.001262e-002	1.997615e-002
2.104153086039576e-003	9.988066e-003	1.997663e-002
2.106153086039574e-003	9.988066e-003	1.997663e-002
2.107438800325288e-003	9.991730e-003	1.997663e-002
2.108724514611001e-003	9.995296e-003	1.997663e-002
2.110010228896714e-003	9.998765e-003	1.997663e-002
2.111295943182428e-003	1.000214e-002	1.997663e-002
2.112581657468141e-003	1.000541e-002	1.997663e-002
2.113867371753854e-003	1.000859e-002	1.997663e-002
2.115153086039568e-003	1.001167e-002	1.997663e-002
2.116581657468138e-003	1.000462e-002	1.997663e-002
2.118010228896709e-003	9.999884e-003	1.997663e-002
2.119438800325279e-003	9.997466e-003	1.997663e-002
2.120867371753849e-003	9.997364e-003	1.997663e-002
2.122295943182420e-003	9.999578e-003	1.997663e-002
2.123724514610990e-003	1.000411e-002	1.997663e-002
2.125153086039560e-003	1.001095e-002	1.997663e-002
2.134867371753839e-003	1.000506e-002	1.997663e-002
2.144581657468117e-003	1.000094e-002	1.997663e-002
2.154295943182396e-003	9.998590e-003	1.997663e-002
2.164010228896675e-003	9.998011e-003	1.997663e-002
2.173724514610953e-003	9.999203e-003	1.997663e-002
2.183438800325232e-003	1.000217e-002	1.997663e-002
2.193153086039510e-003	1.000690e-002	1.997663e-002
2.999000000000102e-003	9.999033e-003	1.997663e-002
3.000000000000100e-003	1.000142e-002	1.989509e-002
3.001000000000099e-003	-9.995703e-003	1.935770e-002
3.002000000000098e-003	-1.001096e-002	1.771547e-002
3.003000000000098e-003	-9.984259e-003	1.450826e-002
3.004000000000097e-003	-1.001764e-002	9.815707e-003
3.005000000000096e-003	-9.981159e-003	4.088416e-003
3.006000000000095e-003	-1.001883e-002	-2.143369e-003
3.007000000000095e-003	-9.980921e-003	-8.390890e-003
3.008000000000094e-003	-1.001835e-002	-1.423262e-002
3.009000000000093e-003	-9.981398e-003	-1.933573e-002
3.010000000000093e-003	-1.001788e-002	-2.347039e-002
3.011000000000092e-003	-9.981874e-003	-2.651690e-002
3.012000000000091e-003	-1.001764e-002	-2.846287e-002
3.013000000000090e-003	-9.981874e-003	-2.938651e-002
3.014000000000090e-003	-1.001764e-002	-2.943276e-002
3.015000000000089e-003	-9.981874e-003	-2.878665e-002
3.016000000000088e-003	-1.001764e-002	-2.764700e-002
3.017000000000087e-003	-9.981874e-003	-2.620696e-002
3.018000000000087e-003	-1.001764e-002	-2.463721e-002
3.019000000000086e-003	-9.981874e-003	-2.308081e-002
3.020000000000085e-003	-1.001764e-002	-2.164553e-002
3.021000000000084e-003	-9.981636e-003	-2.040814e-002
3.022000000000084e-003	-1.001788e-002	-1.941203e-002
3.023000000000083e-003	-9.981636e-003	-1.867388e-002
3.024000000000082e-003	-1.001764e-002	-1.819037e-002
3.025000000000081e-003	-9.981874e-003	-1.793955e-002
3.026000000000081e-003	-1.001764e-002	-1.788806e-002
3.027000000000080e-003	-9.981874e-003	-1.799630e-002
3.028000000000079e-003	-1.001764e-002	-1.822280e-002
3.029000000000079e-003	-9.981874e-003	-1.852511e-002
3.030000000000078e-003	-1.001764e-002	-1.886557e-002
3.031000000000077e-003	-9.982113e-003	-1.921271e-002
3.032000000000076e-003	-1.001740e-002	-1.953887e-002
3.033000000000076e-003	-9.982113e-003	-1.982640e-002
3.034000000000075e-003	-1.001716e-002	-2.006243e-002
3.035000000000074e-003	-9.982351e-003	-2.024172e-002
3.036000000000073e-003	-1.001716e-002	-2.036284e-002
3.037000000000073e-003	-9.982590e-003	-2.043055e-002
3.038000000000072e-003	-1.001692e-002	-2.045153e-002
3.039000000000071e-003	-9.982590e-003	-2.043341e-002
3.040000000000070e-003	-1.001668e-002	-2.038668e-002
3.041000000000070e-003	-9.982828e-003	-2.032088e-002
3.042000000000069e-003	-1.001645e-002	-2.024458e-002
