time	V(vo)	V(vregp)	I(Rl)
1.436677981130388e-003	4.992218e+000	9.500000e+000	9.984436e-002
1.439248361550783e-003	4.992218e+000	9.500000e+000	9.984437e-002
1.441818741971179e-003	4.992218e+000	9.500000e+000	9.984437e-002
1.444389122391574e-003	4.992218e+000	9.500000e+000	9.984437e-002
1.447189095492834e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.449989068594093e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.452789041695353e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.455589014796613e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.458388987897872e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.461188960999132e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.463988934100391e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.465215367547929e-003	4.992219e+000	9.500000e+000	9.984438e-002
1.466441800995466e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.467668234443003e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.468894667890540e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.470121101338078e-003	4.992220e+000	9.500000e+000	9.984439e-002
1.471347534785615e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.472573968233152e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.474313688374759e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.476053408516367e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.477793128657974e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.479532848799581e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.481272568941188e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.483012289082795e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.484752009224403e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.486128739676856e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.487505470129309e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.488882200581762e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.490258931034215e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.491635661486668e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.493012391939121e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.494389122391574e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.495664349870203e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.496939577348832e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.498214804827461e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.499490032306089e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.500765259784718e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.502040487263347e-003	4.992219e+000	9.500000e+000	9.984439e-002
1.503315714741976e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.504938581952091e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.506561449162206e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.508184316372320e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.509807183582435e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.511430050792550e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.513052918002665e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.514675785212780e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.515804097072833e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.516932408932886e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.518060720792939e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.519189032652992e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.520317344513045e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.521445656373098e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.522573968233151e-003	4.992219e+000	9.500000e+000	9.984440e-002
1.524313688374759e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.526053408516366e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.527793128657973e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.529532848799580e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.531272568941188e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.533012289082795e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.534752009224402e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.536244557334187e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.537737105443972e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.539229653553758e-003	4.992220e+000	9.500000e+000	9.984440e-002
